workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1121218,2013-03-29 13:52:00,2013-03-30 13:42:00,N529ND,12187.599999999999,2510.0,R/H SEAT BELT COVER IS CRACKED.,2013-03-29,REMOVED & REPLACED SEAT BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1121341,2013-04-02 14:51:00,2013-04-02 13:26:00,N509ND,7786.3,2510.0,R/H SEAT BELT COVER IS CRACKED.,2013-04-02,REMOVED & REPLACED SEAT BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1121539,2013-04-09 15:01:00,2013-04-10 13:39:00,N519ND,8503.9,7230.0,#4 ROCKER GASKET IS LEAKING.,2013-04-09,REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1121668,2013-04-14 07:58:00,2013-04-15 13:12:00,N557ND,7576.0,2510.0,R/H SEAT BELT COVER IS CRACKED.,2013-04-14,REMOVED & REPLACED SEAT BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1121803,2013-04-19 10:18:00,2013-04-30 14:28:00,N605ND,585.5999999999999,2510.0,L/H DOOR COVER NEEDS TO BE SECURED.,2013-04-30,SECURED LEFT DOOR PILLAR COVER W/ SCREW.,valve_cover_unspecified,valve_cover unspecified
1121834,2013-04-19 21:37:00,2013-04-21 14:04:00,N548ND,6279.299999999999,2510.0,COPILOTS SEAT BELT COVER IS CRACKED.,2013-04-20,INSTALLED NEW BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1122115,2013-04-29 07:01:00,2013-04-29 10:40:00,N514ND,12980.3,7230.0,#2 & 4 ROCKER GASKETS ARE LEAKING.,2013-04-29,INSTALLED NEW ROCKER BOX COVER GASKETS.,valve_cover_unspecified,valve_cover unspecified
1122578,2013-05-10 13:55:00,2013-05-11 13:43:00,N514ND,13129.1,2510.0,R/H SEAT BELT COVER IS CRACKED.,2013-05-11,REMOVED & REPLACED SEAT BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1122919,2013-05-20 14:45:00,2013-05-21 10:35:00,N566ND,8915.6,2510.0,COPILOT SEAT BELT BUCKLE COVER IS CRACKED.,2013-05-20,REMOVED & REPLACED BUCKLE COVER.,valve_cover_unspecified,valve_cover unspecified
1122969,2013-05-22 07:06:00,2013-05-23 10:07:00,N550ND,8187.099999999999,2140.0,CABIN HEAT BUTTERFLY VALVE SPRING IS POPPED OFF.,2013-05-22,"RESECURED BUTTERFLY VALVE, OPS CHECK GOOD.",valve_cover_unspecified,valve_cover unspecified
1123334,2013-06-03 06:46:00,2013-06-05 10:47:00,N546ND,7507.200000000001,7230.0,ROCKER BOX COVER SCREWS LOOSE.,2013-06-03,RETORQUED SCREWS.,valve_cover_unspecified,valve_cover unspecified
1124358,2013-07-01 15:02:00,2013-07-01 12:08:00,N540ND,6497.4,7230.0,#3 ROCKER GASKET IS LEAKING.,2013-07-01,REPLACED ROCKER GASKET.,valve_cover_unspecified,valve_cover unspecified
1124591,2013-07-10 14:51:00,2013-07-10 14:59:00,N536ND,7935.4,7230.0,ALL 4 ROCKER GASKETS ARE LEAKING.,2013-07-10,REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,valve_cover_unspecified,valve_cover unspecified
1124816,2013-07-17 14:55:00,2013-07-17 13:30:00,N523ND,5736.1,7230.0,#2 & 3 ROCKER GASKET LEAKING.,2013-07-17,REMOVED & REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1125278,2013-08-01 19:41:00,2013-08-02 12:56:00,N557ND,8356.6,2140.0,HEATER VALVE BROKEN.,2013-08-01,STARTED REMOVING HEATER VALVE HOUSING. REMOVED CABIN HEAT DUCT & DIVERTER TO ACCESS RIVET TAILS.,valve_cover_unspecified,valve_cover unspecified
1125278,2013-08-01 19:41:00,2013-08-02 12:56:00,N557ND,8356.6,2140.0,HEATER VALVE BROKEN.,2013-08-02,INSTALLED HEATER VALVE ASSY ONTO A/C W/ NEW SEALANT APPLIED. RIVETING IAW CESSNA SE SRM CH 51-40-00.,valve_cover_unspecified,valve_cover unspecified
1125385,2013-08-06 07:08:00,2013-08-06 12:47:00,N560ND,5124.0,7230.0,"#2, 3, 4 ROCKER GASKETS ARE LEAKING.",2013-08-06,REPLACED GASKETS.,valve_cover_unspecified,valve_cover unspecified
1126331,2013-09-09 06:31:00,2013-09-09 13:51:00,N525ND,7560.5,2300.0,SCREWS MISSING ON REAR AVIONICS FAN COVER.,2013-09-09,INSTALLED SCREW.,valve_cover_unspecified,valve_cover unspecified
1127049,2013-09-30 14:56:00,2013-09-30 13:11:00,N566ND,9666.5,7230.0,#4 ROCKER GASKET IS LEAKING.,2013-09-30,REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1127112,2013-10-02 15:04:00,2013-10-02 15:18:00,N559ND,13588.8,7230.0,#3 & 4 ROCKER GASKETS LEAKING.,2013-10-02,REMOVED & REPLACED GASKETS.,valve_cover_unspecified,valve_cover unspecified
1127138,2013-10-03 12:17:00,2013-10-03 13:32:00,N551ND,10400.599999999999,5510.0,HORIZONTAL INSP COVER SCREW IS LOOSE.,2013-10-03,TIGHTENED SCREW.,valve_cover_unspecified,valve_cover unspecified
1128194,2013-11-06 10:47:00,2013-11-06 14:55:00,N517ND,11059.0,2510.0,L/H SEAT COVER IS TORN.,2013-11-06,STITCHED TEARS IN SEAT COVER.,valve_cover_unspecified,valve_cover unspecified
1128632,2013-11-21 06:56:00,2013-11-21 15:00:00,N546ND,9035.4,3340.0,TAXI LIGHT LENS COVER DIRTY.,2013-11-21,"REMOVED WING COVER & CLEANED, REINSTALLED.",valve_cover_unspecified,valve_cover unspecified
1129554,2013-12-20 15:11:00,2013-12-26 11:13:00,N520ND,10100.9,2510.0,COPILOT SEAT BELT COVER MISSING.,2013-12-20,INSTALLED NEW SEAT BELT COVER.,valve_cover_unspecified,valve_cover unspecified
1129643,2013-12-30 08:15:00,2013-12-31 09:09:00,N540ND,7992.3,7230.0,#2 ROCKER GASKET IS LEAKING.,2013-12-30,REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1129708,2014-01-02 07:01:00,2014-01-02 10:48:00,N559ND,14335.199999999999,7230.0,#4 ROCKER GASKET IS LEAKING.,2014-01-02,REPLACED ROCKER GASKET.,valve_cover_unspecified,valve_cover unspecified
1130025,2014-01-15 09:35:00,2014-01-17 14:06:00,N521ND,9404.1,7230.0,#3 CYL ROCKER BOX COVER SCREW MISSING.,2014-01-15,"INSTALLED NEW SCREW, CK'ED & TIGHTENED ALL ROCKER BOX COVER SCREWS.",valve_cover_unspecified,valve_cover unspecified
1130216,2014-01-24 06:52:00,2014-01-27 10:49:00,N549ND,6304.7,7230.0,#1 ROCKER GASKET SEEPING.,2014-01-24,INSTALLED FRESH GASKET.,valve_cover_unspecified,valve_cover unspecified
1130671,2014-02-05 06:53:00,2014-02-05 13:23:00,N527ND,7606.6,7230.0,#2 & 3 ROCKER GASKETS LEAKING.,2014-02-05,REMOVED & REPLACED ROCKER GASKETS.,valve_cover_unspecified,valve_cover unspecified
1130743,2014-02-07 06:43:00,2014-02-07 10:18:00,N608ND,607.8,7230.0,#3 CYL ROCKER GASKET SEEPING.,2014-02-07,INSTALLED FRESH GASKET.,valve_cover_unspecified,valve_cover unspecified
1131144,2014-02-19 06:56:00,2014-02-19 10:57:00,N569ND,7718.1,2400.0,MISSING SCREW ON BOTTOM OF J BOX COVER.,2014-02-19,REPLACED SCREW IN BOTTOM OF J BOX COVER.,valve_cover_unspecified,valve_cover unspecified
1131183,2014-02-20 14:27:00,2014-02-20 09:32:00,N510ND,8091.7,7230.0,#3 ROCKER BOX COVER GASKET LEAKING.,2014-02-20,INSTALLED NEW #3 ROCKER BOX COVER GASKET.,valve_cover_unspecified,valve_cover unspecified
1131197,2014-02-21 06:57:00,2014-02-21 11:05:00,N543ND,9739.0,3940.0,ELECTRICAL J BOX COVER MISSING BOTTOM SCREW.,2014-02-21,INSTALLED SCREW IN BOTTOM OF J BOX COVER.,valve_cover_unspecified,valve_cover unspecified
1131381,2014-02-26 07:04:00,2014-02-26 12:42:00,N566ND,10567.1,7230.0,#2 ROCKER GASKET IS LEAKING.,2014-02-26,"REPLACED GASKETS, LEAK CK GOOD.",valve_cover_unspecified,valve_cover unspecified
1131388,2014-02-26 10:04:00,2014-03-05 13:55:00,N515ND,11175.4,7230.0,#1 ROCKER GASKET IS LEAKING.,2014-02-28,REPLACED ROCKER SEAL.,valve_cover_unspecified,valve_cover unspecified
1131919,2014-03-12 21:26:00,2014-03-22 10:55:00,N575ND,8687.7,2730.0,COPILOT YOKE COVER LOOSE.,2014-03-20,REATTACHED YOKE COVER.,valve_cover_unspecified,valve_cover unspecified
1132378,2014-03-27 14:43:00,2014-03-27 00:00:00,N573ND,10395.400000000001,3240.0,NOSE GEAR VALVE STEM MISSING,2014-03-27,REPLACED NOSE GEAR VALVE STEM,valve_cover_unspecified,valve_cover unspecified
1132392,2014-03-28 06:42:00,2014-03-28 10:17:00,N515ND,11369.8,2140.0,LOWER VENT COVER BROKEN ON COPILOTS FLOOR.,2014-03-28,INSTALLED NEW VENT COVER.,valve_cover_unspecified,valve_cover unspecified
1133019,2014-04-18 06:50:00,2014-04-18 11:24:00,N576ND,9313.4,2140.0,CABIN HEAT VALVE BROKEN.,2014-04-18,REMOVED & REPLACED CABIN HEAT VALVE.,valve_cover_unspecified,valve_cover unspecified
1133154,2014-04-23 06:38:00,2014-04-23 14:34:00,N516ND,14848.599999999999,7230.0,ALL 4 ROCKER GASKETS ARE LEAKING.,2014-04-23,REPLACED ALL ROCKER GASKETS.,valve_cover_unspecified,valve_cover unspecified
1133776,2014-05-13 06:50:00,2014-05-13 13:23:00,N509ND,11080.0,2140.0,CABIN HEAT VALVE NOT FULLING OPENING.,2014-05-13,ADJUSTED VALVE.,valve_cover_unspecified,valve_cover unspecified
1133788,2014-05-13 13:44:00,2014-05-15 10:44:00,N521ND,10199.699999999999,2140.0,CABIN HEAT VALVE SPRING DETACHED FROM VALVE ARM.,2014-05-13,REATTACHED CABIN HEAT VALVE SPRING.,valve_cover_unspecified,valve_cover unspecified
1134147,2014-05-27 06:12:00,2014-05-27 11:06:00,N509ND,11259.7,7230.0,ROCKER BOX COVER SCREWS LOOSE (ALL CYL).,2014-05-27,TIGHTENED SCREWS.,valve_cover_unspecified,valve_cover unspecified
1134537,2014-06-07 10:08:00,2014-06-08 13:35:00,N551ND,12002.900000000001,2510.0,INTERIOR OVERHEAD PLASTIC COVER CRACKED.,2014-06-08,SECURED CRACKED UPHOLSTERY COVER W/ 2 PART EPOXY. REINSTALLED COVER ON A/C.,valve_cover_unspecified,valve_cover unspecified
1134864,2014-06-19 12:43:00,2014-06-20 10:30:00,N568ND,10292.1,7230.0,#2 & 4 ROCKER GASKETS ARE LEAKING.,2014-06-19,REPLACED GASKETS.,valve_cover_unspecified,valve_cover unspecified
1134905,2014-06-21 06:04:00,2014-06-21 12:38:00,N521ND,10560.3,561.0,FUEL SELECTOR VALVE SCREW LOOSE.,2014-06-21,TIGHTENED SCREW.,valve_cover_unspecified,valve_cover unspecified
1134925,2014-06-23 06:10:00,2014-06-23 14:54:00,N513ND,11645.5,7230.0,#2 ROCKER GASKET LEAKING.,2014-06-23,REMOVED & REPLACED CYL #2 ROCKER GASKET.,valve_cover_unspecified,valve_cover unspecified
1134953,2014-06-23 10:05:00,2014-07-07 11:15:00,N635ND,2526.8999999999996,520.0,CESSNA PHASE 4 DUE.,2014-07-07,RELACED CYL #3 & 4 ROCKER BOX GASKETS.,valve_cover_unspecified,valve_cover unspecified
1135425,2014-07-11 08:54:00,2014-07-11 13:42:00,N576ND,9923.0,2140.0,HEAT IS STUCK ON.,2014-07-11,"INSPECTED, FOUND VALVE NOT FULLY CLOSING. ADJUSTED HEAT CONTROL CABLE & HEAT CONTROL VALVE, CHECKS GOOD.",valve_cover_unspecified,valve_cover unspecified
1135635,2014-07-18 06:18:00,2014-07-18 11:08:00,N521ND,10739.1,2820.0,FUEL VALVE IS EXTREMELY DIFFICULT TO MOVE.,2014-07-18,REMOVED & REPLACED FUEL SELECTOR VALVE.,valve_cover_unspecified,valve_cover unspecified
1135685,2014-07-21 05:49:00,2014-07-21 13:47:00,N528ND,11803.6,7230.0,#2 ROCKER GASKET LEAKING.,2014-07-21,REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1135810,2014-07-23 14:40:00,2014-07-23 14:18:00,N539ND,14218.2,5300.0,MISSING SCREWS ON FWD BELLY INSPECTION COVER.,2014-07-23,REPLACED MISSING SCREWS ON FWD BELLY INSPECTION COVER.,valve_cover_unspecified,valve_cover unspecified
1136528,2014-08-23 10:04:00,2014-09-04 15:24:00,N634ND,3215.3999999999996,7110.0,UPPER R/H CAMLOC MISSING ON FILTER COVER.,2014-09-04,REPLACED W/ NEW.,valve_cover_unspecified,valve_cover unspecified
1136730,2014-09-02 06:18:00,2014-09-02 12:18:00,N549ND,7932.5,7230.0,#2 ROCKER ARM COVER LEAKING.,2014-09-02,REPLACED GASKET.,valve_cover_unspecified,valve_cover unspecified
1137020,2014-09-10 06:05:00,2014-09-10 14:39:00,N511ND,11023.7,2510.0,PLASTIC COVER MISSING ON BACK OF COPILOTS SEAT BELT.,2014-09-10,INSTALLED NEW COVER.,valve_cover_unspecified,valve_cover unspecified
1137022,2014-09-10 06:06:00,2014-09-11 15:01:00,N576ND,10393.7,7230.0,#3 & 4 ROCKER BOX COVER GASKETS LEAKING.,2014-09-10,INSTALLED NEW ROCKER BOX COVER GASKETS.,valve_cover_unspecified,valve_cover unspecified
1137612,2014-09-26 13:45:00,2014-09-26 15:01:00,N527ND,8707.3,7230.0,"#2, 3, 4 ROCKER GASKETS LEAKING.",2014-09-26,"REPLACED GASKETS, LEAK CK GOOD.",valve_cover_unspecified,valve_cover unspecified
1137765,2014-10-01 06:21:00,2014-10-06 00:00:00,N551ND,12902.300000000001,3340.0,LANDING LIGHT COVER IS MISSING TOP SCREW,2014-10-05,INSTALLED SCREW IN LANDING LIGHT COVER,valve_cover_unspecified,valve_cover unspecified
1137792,2014-10-02 06:02:00,2014-10-02 10:52:00,N568ND,11006.1,2140.0,HEAT VALVE STICKY.,2014-10-02,"LUBRICATED HEAT VALVE CABLE, OPS CK GOOD.",valve_cover_unspecified,valve_cover unspecified
1137908,2014-10-06 13:56:00,2014-10-06 16:17:00,N537ND,9829.4,7230.0,#1 ROCKER GASKET LEAKING.,2014-10-06,REPLACED W/ NEW GASKET. LEAK CK GOOD.,valve_cover_unspecified,valve_cover unspecified
1137922,2014-10-07 05:59:00,2014-10-07 13:40:00,N565ND,11784.2,7230.0,ALL ROCKER GASKETS ARE LEAKING.,2014-10-07,REPLACED ALL ROCKER GASKETS. LEAK CK GOOD.,valve_cover_unspecified,valve_cover unspecified
1138123,2014-10-13 11:32:00,2014-10-13 16:07:00,N653ND,457.20000000000005,3340.0,R/H NAV LIGHT COVER IS CRACKED.,2014-10-13,REMOVED & REPLACED LENS.,valve_cover_unspecified,valve_cover unspecified
1138185,2014-10-15 06:24:00,2014-10-17 10:19:00,N550ND,12157.3,3210.0,"R/H MLG PANT LEG COVER CRACKED ON BOTTOM SIDE, TOWARD TOP OF LEG.",2014-10-16,STOP DRILLED COVER.,valve_cover_unspecified,valve_cover unspecified
1138194,2014-10-15 09:35:00,2014-10-15 14:27:00,N516ND,9621.0,5300.0,SCREW IS MISSING ON FUSELAGE INSP COVER.,2014-10-15,INSTALLED NEW SCREW.,valve_cover_unspecified,valve_cover unspecified
1138259,2014-10-17 06:31:00,2014-10-17 13:35:00,N562ND,5120.099999999999,2140.0,CABIN HEAT VALVE STICKY.,2014-10-17,LUBRICRATED CABIN HEAT VALVE CABLE.,valve_cover_unspecified,valve_cover unspecified
1138390,2014-10-21 13:37:00,2014-11-06 10:21:00,N556ND,12215.7,2140.0,CABIN HEAT VALVE STICKY.,2014-10-24,LUBRICATED CABIN HEAT VALVE CABLE.,valve_cover_unspecified,valve_cover unspecified
1138428,2014-10-22 13:36:00,2014-10-22 13:34:00,N540ND,9940.2,7230.0,#1 ROCKER BOX COVER GASKET LEAKING.,2014-10-22,INSTALLED NEW ROCKER BOX COVER GASKET.,valve_cover_unspecified,valve_cover unspecified
1138479,2014-10-23 16:19:00,2014-10-23 00:00:00,N524ND,11741.9,3240.0,MISSING VALVE STEM COVER ON RH SIDE MLG TIRE,2014-10-23,INSTALLED VALVE STEM COVER,valve_cover_unspecified,valve_cover unspecified
1138691,2014-10-30 16:24:00,2014-10-30 00:00:00,N509ND,12700.6,7310.0,COVERED FUEL SUMP DRAIN,2014-10-30,REMOVED COVER,valve_cover_unspecified,valve_cover unspecified
1138716,2014-10-31 09:36:00,2014-11-04 14:13:00,N576ND,10819.099999999999,2140.0,HEATER VALVE SPRING LOOSE.,2014-11-04,SECURED HEATER VALVE SPRING.,valve_cover_unspecified,valve_cover unspecified
1139041,2014-11-13 15:45:00,2014-11-13 00:00:00,N528ND,12524.2,3340.0,TAPE ON TAXI/LANDING LIGHT COVER,2014-11-13,REMOVED TAPE FROM TAXI/LANDING LIGHT COVER,valve_cover_unspecified,valve_cover unspecified
1139146,2014-11-17 09:04:00,2014-11-20 13:29:00,N543ND,11853.1,5730.0,"BROKEN SCREW ON WING ROOT COVER, L/H SIDE.",2014-11-20,REMOVED & REPLACED SCREW.,valve_cover_unspecified,valve_cover unspecified
1139351,2014-11-24 14:57:00,2014-11-24 13:22:00,N540ND,10238.4,2510.0,"1 LWR SEAT LATCH CABLE COVER LOOSE, COPILOT SIDE.",2014-11-24,RESECURED COVER.,valve_cover_unspecified,valve_cover unspecified
1139381,2014-11-25 13:55:00,2014-11-26 13:04:00,N556ND,12371.4,561.0,2 INSP COVER SCREWS MISSING ON R/H FWD WING INSP COVERS.,2014-11-26,INSTALLED NEW HARDWARE.,valve_cover_unspecified,valve_cover unspecified
1139505,2014-12-01 13:46:00,2014-12-01 13:00:00,N529ND,16466.2,7170.0,INSTALL WINTER COVERS.,2014-12-01,INSTALLED WINTER COVERS.,valve_cover_unspecified,valve_cover unspecified
1139548,2014-12-02 13:55:00,2014-12-02 14:12:00,N564ND,12591.1,7170.0,WINTER COVERS NEED TO BE INSTALLED.,2014-12-02,INSTALLED WINTER COVERS.,valve_cover_unspecified,valve_cover unspecified
1139567,2014-12-03 06:04:00,2014-12-04 09:49:00,N563ND,12402.8,2140.0,HEATER VALVE STICKY.,2014-12-03,LUBRICATED HEATER VALVE CABLE.,valve_cover_unspecified,valve_cover unspecified
1139611,2014-12-04 05:59:00,2014-12-05 14:11:00,N575ND,10656.6,7170.0,WINTER COVERS NEED TO BE INSTALLED.,2014-12-05,INSTALLED COVERS.,valve_cover_unspecified,valve_cover unspecified
1139613,2014-12-04 06:19:00,2014-12-08 10:23:00,N568ND,11507.1,7170.0,WINTER COVERS REQUIRED.,2014-12-08,INSTALLED WINTER COVERS.,valve_cover_unspecified,valve_cover unspecified
1139751,2014-12-09 06:22:00,2014-12-09 13:29:00,N512ND,6954.4,7170.0,WINTER COVER REQUIRED.,2014-12-09,INSTALLED WINTER COVERS.,valve_cover_unspecified,valve_cover unspecified
1139799,2014-12-11 06:06:00,2014-12-11 11:02:00,N538ND,11539.6,7170.0,WINTER COVER DUE.,2014-12-11,INSTALLED COVERS.,valve_cover_unspecified,valve_cover unspecified
1139990,2014-12-21 06:20:00,2015-01-08 13:18:00,N577ND,5936.8,2510.0,MISSING PITOT TUBE COVER.,2015-01-08,INSTALLED NEW COVER.,valve_cover_unspecified,valve_cover unspecified
1140014,2014-12-24 05:00:00,2015-01-08 13:12:00,N540ND,10420.800000000001,2400.0,J BOX COVER MISSING HARDWARE.,2015-01-08,REPLACED HARDWARE.,valve_cover_unspecified,valve_cover unspecified
1140073,2014-12-30 11:35:00,2015-01-13 11:12:00,N532ND,12962.099999999999,2510.0,A/C MISSING PITOT COVER.,2015-01-13,INSTALLED NEW COVER.,valve_cover_unspecified,valve_cover unspecified
1140195,2015-01-08 07:24:00,2015-01-09 14:46:00,N547ND,11756.6,7170.0,WINTER COVERS NEED INSTALLATION.,2015-01-08,INSTALLED WINTER COVERS.,valve_cover_unspecified,valve_cover unspecified
