workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1121188,2013-03-28 15:05:00,2013-03-28 14:52:00,N570ND,7881.799999999999,2310.0,LEFT SIDE PTT SWITCH INOP.,2013-03-28,"REPLACED PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1121260,2013-04-01 10:29:00,2013-04-01 15:02:00,N508ND,6475.200000000001,2310.0,R/H PTT SWITCH INOP.,2013-04-01,"REPLACED R/H PTT SWITCH, CHECKS OK.",c_17,pushrod tube
1121539,2013-04-09 15:01:00,2013-04-10 13:39:00,N519ND,8503.9,7230.0,#3 INNER EXHAUST PUSH ROD SEAL IS LEAKING.,2013-04-09,REPLACED SEALS & LOCK WASHER.,c_17,pushrod tube
1121737,2013-04-16 22:55:00,2013-04-16 15:07:00,N560ND,4105.200000000001,2510.0,COPILOTS PUSH TO TALK INOP.,2013-04-16,"CLEANED COPILOTS PTT, CHECKS GOOD.",c_17,pushrod tube
1121761,2013-04-17 14:06:00,2013-04-17 12:47:00,N509ND,7891.0,5210.0,PILOTS DOOR LATCH PUSH ROD APPEARS TO BE BENT.,2013-04-17,"REMOVED DOOR UPHOLSTERY, FOUND PUSH ROD TO BE BENT & OVER CENTER LOCK TO BE OUT OF ADJUSTMENT. STRAIGHTENED PUSH ROD & ADJUSTED OVER CENTER LOCK. REPLACED WORN LATCH STRIKE PLATE. REASSEMBLED DOOR. LATCH CK GOOD.",c_17,pushrod tube
1122235,2013-05-01 14:05:00,2013-05-01 15:41:00,N536ND,7338.7,2310.0,PILOT SIDE PTT BUTTON CUTTING OUT.,2013-05-01,"EXTENDED WIRING FOR PILOT PTT THROUGH YOKE & REPLACED PTT SWITCH, CHECKS GOOD.",c_17,pushrod tube
1122310,2013-05-03 06:51:00,2013-05-06 09:24:00,N575ND,6565.2,7600.0,THROTTLE ROD END IS WORN.,2013-05-03,"REMOVED & REPLACED THROTTLE ROD END, OPS & TRAVEL CHECK GOOD.",c_17,pushrod tube
1122354,2013-05-04 14:37:00,2013-05-06 13:25:00,N570ND,8211.2,2310.0,LEFT SIDE PTT INTERMITTENT.,2013-05-04,"REPLACED LEFT SIDE PTT SWITCH, CHECKS OK.",c_17,pushrod tube
1122429,2013-05-07 05:39:00,2013-05-07 14:14:00,N510ND,5939.5,2310.0,"PTT, ON COPILOTS SIDE, NOT WORKING.",2013-05-07,"REPLACED PTT SWITCH, TESTS GOOD.",c_17,pushrod tube
1122430,2013-05-07 05:39:00,2013-05-07 14:14:00,N570ND,8217.8,2310.0,PILOT SIDE PTT NOT WORKING.,2013-05-07,"REPLACED PTT SWITCH, TESTS OK.",c_17,pushrod tube
1122520,2013-05-09 10:12:00,2013-05-09 13:16:00,N570ND,8227.1,2300.0,PILOT SIDE PUSH TO TALK SWITCH INOP.,2013-05-09,REPLACED PILOTS PUSH TO TALK SWITCH. OPS CHECK GOOD.,c_17,pushrod tube
1122540,2013-05-09 16:44:00,2013-05-09 12:59:00,N509ND,8227.3,2310.0,LEFT PTT HARD TO USE.,2013-05-09,CLEANED & TESTED LEFT PTT. CHECKS GOOD.,c_17,pushrod tube
1122730,2013-05-15 13:53:00,2013-05-15 14:17:00,N512ND,10153.9,2310.0,LEFT PTT SWITCH INTERMITTENT.,2013-05-15,"REPLACED PTT SWITCH, HAD TO LENGTHEN WIRE THROUGH YOKE. OPS CHECK GOOD.",c_17,pushrod tube
1122771,2013-05-16 12:50:00,2013-05-16 10:02:00,N570ND,8263.7,2300.0,PILOT SIDE PTT SWITCH INOP.,2013-05-16,"REPLACED PILOTS PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1122771,2013-05-16 12:50:00,2013-05-16 10:02:00,N570ND,8263.7,2300.0,COPILOT SIDE PTT SWITCH INTERMITTENT.,2013-05-16,REPLACED COPILOTS PTT SWITCH & CHECKED AUDIO PANEL PINS. OPS CHECK GOOD.,c_17,pushrod tube
1123016,2013-05-23 09:12:00,2013-05-23 10:48:00,N519ND,8885.5,2300.0,PILOTS PUSH TO TALK SWITCH INTERMITTENT.,2013-05-23,"REPLACED PILOTS PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1123016,2013-05-23 09:12:00,2013-05-23 10:48:00,N519ND,8885.5,2300.0,COPILOTS PUSH TO TALK SWITCH INTERMITTENT.,2013-05-23,"REPLACED COPILOTS PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1123109,2013-05-25 17:03:00,2013-05-26 13:06:00,N512ND,10219.3,2300.0,COPILOTS PTT SWITCH INOP.,2013-05-26,REPLACED COPILOTS PUSH TO TALK SWITCH. OPS CHECK GOOD.,c_17,pushrod tube
1123118,2013-05-26 10:59:00,2013-05-26 13:21:00,N511ND,8304.2,2300.0,COPILOTS PTT SWITCH INOP.,2013-05-26,REPLACED COPILOTS PUSH TO TALK SWITCH. OPS CHECK GOOD.,c_17,pushrod tube
1123140,2013-05-27 14:09:00,2013-05-27 13:26:00,N575ND,6750.6,2310.0,RIGHT PTT WORKS INTERMITTENTLY.,2013-05-27,"REPLACED PTT, CHECKS OK.",c_17,pushrod tube
1123188,2013-05-28 14:42:00,2013-05-28 13:32:00,N573ND,8372.8,5230.0,BAGGAGE DOOR IS MISSING 1 INTERIOR PUSH PIN.,2013-05-28,REPLACED BAGGAGE DOOR PUSH PLUG.,c_17,pushrod tube
1123421,2013-06-04 14:09:00,2013-06-05 09:48:00,N568ND,7615.5,2310.0,PILOT SIDE PTT INTERMITTENT.,2013-06-05,CLEANED & TESTED PTT SWITCH. CHECKS GOOD.,c_17,pushrod tube
1123614,2013-06-10 07:23:00,2013-06-11 14:44:00,N569ND,5915.4,7610.0,THROTTLE ROD END IS WORN.,2013-06-10,REPLACED ROD END.,c_17,pushrod tube
1123726,2013-06-12 12:15:00,2013-06-12 13:01:00,N546ND,7588.200000000001,2310.0,RIGHT PTT SWITCH DOES NOT WORK.,2013-06-12,"REPLACED PTT SWITCH, CHECKS GOOD.",c_17,pushrod tube
1124069,2013-06-24 07:00:00,2013-06-24 14:57:00,N563ND,8849.5,2300.0,COPILOTS PUSH TO TALK SWITCH INOP.,2013-06-24,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1124287,2013-06-29 09:54:00,2013-06-29 12:27:00,N568ND,7830.9,2300.0,LEFT SIDE PUSH TO TALK SWITCH INOP.,2013-06-29,"REPLACED PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1124402,2013-07-02 13:13:00,2013-07-02 12:34:00,N568ND,7869.0,2300.0,PILOTS PTT SWITCH INTERMITTENT.,2013-07-02,"REPLACED PILOTS PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1124404,2013-07-02 13:13:00,2013-07-02 12:34:00,N559ND,13021.8,2300.0,COPILOTS PTT SWITCH INOP.,2013-07-02,"REPLACED COPILOTS PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1124585,2013-07-10 12:18:00,2013-07-11 15:40:00,N576ND,8170.700000000001,2300.0,COPILOTS PTT SWITCH REQUIRES EXCESS FORCE.,2013-07-10,"REPLACED COPILOTS PTT SWITCH, OPS CHECK WAS GOOD.",c_17,pushrod tube
1124768,2013-07-16 09:10:00,2013-07-16 15:20:00,N571ND,8717.7,2300.0,COPILOTS PUSH TO TALK INOP.,2013-07-16,REPLACED COPILOTS PTT SWITCH. OPS CHECK GOOD,c_17,pushrod tube
1124860,2013-07-18 14:44:00,2013-07-18 13:23:00,N551ND,9736.699999999999,5230.0,BAGGAGE DOOR IS MISSING 1 PLASTIC PUSH FASTENER.,2013-07-18,INSTALLED NEW PUSH PIN IN BAGGAGE DOOR.,c_17,pushrod tube
1125267,2013-08-01 15:01:00,2013-08-01 10:50:00,N527ND,6855.4,5200.0,BAGGAGE DOOR PUSH PIN MISSING.,2013-08-01,REPLACED BAGGAGE DOOR PUSH PIN.,c_17,pushrod tube
1125506,2013-08-10 09:57:00,2013-08-29 13:39:00,N634ND,671.0999999999999,2350.0,R/H PTT INTERMITTENT.,2013-08-29,CLEANED COPILOT & PILOT PTT SWITCHES.,c_17,pushrod tube
1125820,2013-08-22 09:18:00,2013-08-27 10:45:00,N557ND,8406.7,5210.0,L/H CABIN DOOR CAN NOT BE CLOSED CORRECTLY. OUTSIDE HANDLE WOULD NOT CLOSE.,2013-08-22,REMOVED DOOR PANEL. INSPECTED & FOUND PUSH ROD & SHAFT ASSY PIN HOLES WORN. ORDERED PARTS.,c_17,pushrod tube
1125820,2013-08-22 09:18:00,2013-08-27 10:45:00,N557ND,8406.7,5210.0,L/H CABIN DOOR CAN NOT BE CLOSED CORRECTLY. OUTSIDE HANDLE WOULD NOT CLOSE.,2013-08-27,INSTALLED PUSH ROD & SHAFT ASSY. FOUND NEW SHAFT ASSY INTERNAL THREADS WERE DAMAGED. REMOVED & REPLACED SHAFT ASSY. REINSTALLED DOOR PANELS. REMOVED & REPLACED STRIKER PLATE & ADJUSTED. OPS CHECK GOOD.,c_17,pushrod tube
1125992,2013-08-28 09:17:00,2013-09-19 14:49:00,N604ND,1410.3000000000002,7200.0,PARTIAL POWER LOSS REPORTED BY CREW.,2013-09-19,"REPLACED #3 CYL W/ OVERHAULED CYL ASSY. INSTALLED NEW EXHAUST PUSH ROD & PUSH ROD TUBE #3 CYL. INSTALLED 8 NEW SPARK PLUGS. RESET ENGINE TIMING. REAMED EXHAUST GUIDES CYL 1,2 & 4. ADJUSTED FUEL CONTROL. PERFORMED POST MAINTENANCE RUN.",c_17,pushrod tube
1126081,2013-08-31 13:45:00,2013-08-31 10:54:00,N524ND,8812.1,2300.0,COPILOTS PTT SWITCH IS INTERMITTENT.,2013-08-31,REPLACED COPILOTS PTT SWITCH. OPS CK GOOD.,c_17,pushrod tube
1126082,2013-08-31 13:45:00,2013-09-03 13:13:00,N507ND,7316.3,2300.0,PILOTS PTT SWITCH IS INTERMITTENT.,2013-08-31,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1126216,2013-09-04 13:56:00,2013-09-04 14:37:00,N526ND,11900.4,2300.0,COPILOTS PTT SWITCH INOP.,2013-09-04,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1126500,2013-09-12 18:58:00,2013-09-12 12:52:00,N570ND,9260.6,7610.0,THROTTLE PUSH ROD ROD END WORN.,2013-09-12,REMOVED & REPLACED ROD END & ADJUSTED RUBBER SLEEVES ON PUSH ROD. TRAVEL CK GOOD.,c_17,pushrod tube
1126673,2013-09-18 15:42:00,2013-09-19 14:13:00,N545ND,9774.2,2300.0,COPILOT SIDE PTT INOP.,2013-09-18,"REPLACED COPILOT SIDE PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1127059,2013-09-30 17:52:00,2013-10-01 14:11:00,N528ND,9742.3,2300.0,COPILOTS PTT SWITCH INOP.,2013-09-30,"REPLACED PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1127483,2013-10-15 14:34:00,2013-10-15 13:25:00,N547ND,8596.7,2310.0,PUSH TO TALK IS STUCK.,2013-10-15,"CLEANED PTT, OPS CK GOOD.",c_17,pushrod tube
1127560,2013-10-17 14:16:00,2013-10-17 15:07:00,N508ND,7338.799999999999,2300.0,COPILOT PTT SWITCH INTERMITTENT.,2013-10-17,"REPLACED COPILOT PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1128054,2013-11-02 08:27:00,2013-11-04 10:57:00,N510ND,7370.2,2310.0,PILOT SIDE PTT DOES NOT WORK WELL.,2013-11-02,"REPLACED PTT, FUNCTION CHECKS OK.",c_17,pushrod tube
1128072,2013-11-03 09:07:00,2013-11-03 15:02:00,N575ND,8002.8,2300.0,PILOT SIDE PTT SWITCH INOP.,2013-11-03,"REPLACED PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1128259,2013-11-07 22:58:00,2013-11-08 13:43:00,N516ND,13724.2,2310.0,COPILOTS PTT INOP.,2013-11-07,"REPLACED PTT, CK GOOD.",c_17,pushrod tube
1128271,2013-11-08 10:57:00,2013-11-09 10:28:00,N516ND,13726.900000000001,2300.0,COPILOTS PTT SWITCH INOP.,2013-11-08,REPLACED COPILOTS PTT SWITCH. OPS CK GOOD.,c_17,pushrod tube
1128317,2013-11-12 07:52:00,2013-11-13 15:16:00,N546ND,8959.2,2310.0,COPILOTS PTT INOP.,2013-11-12,"REPLACED PTT, CK GOOD.",c_17,pushrod tube
1128487,2013-11-17 08:47:00,2013-11-18 13:46:00,N515ND,10623.1,2310.0,RIGHT SIDE PTT DOESN'T WORK.,2013-11-17,"REPLACED R/H PTT SWITCH, CHECKS SERVICEABLE.",c_17,pushrod tube
1128523,2013-11-18 10:07:00,2013-12-04 12:28:00,N634ND,1407.0,2300.0,COPILOT PTT SWITCH INOP.,2013-12-04,"REPLACED COPILOT PTT SWITCH, OPS CK OK.",c_17,pushrod tube
1128678,2013-11-21 22:21:00,2013-11-21 14:15:00,N561ND,5887.5,2310.0,COPILOT PTT DIFFICULT TO TRANSMIT.,2013-11-21,"CLEANED COPILOT PTT, CHECKS GOOD.",c_17,pushrod tube
1128700,2013-11-22 17:55:00,2013-11-22 14:20:00,N548ND,8066.5,5230.0,BAGGAGE DOOR MISSING 3 PUSH PINS.,2013-11-22,INSTALLED NEW PUSH PINS.,c_17,pushrod tube
1128702,2013-11-22 18:44:00,2013-11-22 13:47:00,N539ND,12536.7,2300.0,"PUSH TO TALK SWITCH, ON COPILOT SIDE, INOP.",2013-11-22,"REPLACED PUSH TO TALK SWITCH, OPS CK GOOD.",c_17,pushrod tube
1128784,2013-11-25 14:51:00,2013-11-25 13:38:00,N539ND,12559.5,5230.0,1 PUSH PIN ON BAGGAGE DOOR COVER MISSING.,2013-11-25,INSTALLED NEW PUSH PIN.,c_17,pushrod tube
1128791,2013-11-25 16:27:00,2013-11-25 14:27:00,N550ND,9691.0,2300.0,COPILOT SIDE PUSH TO TALK SWITCH INOP.,2013-11-25,"REPLACED COPILOT SIDE PUSH TO TALK SWITCH, OPS CK GOOD.",c_17,pushrod tube
1128794,2013-11-25 20:31:00,2013-11-25 14:29:00,N526ND,12718.8,5230.0,BAGGAGE DOOR MISSING 1 PUSH PIN.,2013-11-25,INSTALLED NEW BAGGAGE DOOR PUSH PIN.,c_17,pushrod tube
1129221,2013-12-10 14:24:00,2013-12-11 13:05:00,N573ND,9871.3,2310.0,RIGHT SIDE PTT DIFFICULT TO TRANSFER.,2013-12-10,"REPLACED PTT, CHECKS GOOD.",c_17,pushrod tube
1129349,2013-12-15 09:44:00,2013-12-15 09:52:00,N523ND,7627.0,2300.0,COPILOT SIDE PTT SWITCH INOP.,2013-12-15,"REPLACED COPILOT SIDE PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1129357,2013-12-15 13:02:00,2013-12-15 09:54:00,N532ND,7377.299999999999,2310.0,R/H PTT SWITCH INOP.,2013-12-15,"REPLACED R/H PTT SWITCH, CHECKS SERVICEABLE.",c_17,pushrod tube
1129427,2013-12-17 07:55:00,2013-12-17 11:14:00,N563ND,10111.0,2300.0,PILOTS PTT SWITCH INOP.,2013-12-17,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1129450,2013-12-17 15:49:00,2013-12-18 12:35:00,N566ND,10140.8,2310.0,RIGHT SIDE PTT DOES NOT WORK.,2013-12-17,REPLACED R/H PTT SWITCH. CK GOOD.,c_17,pushrod tube
1129842,2014-01-08 14:52:00,2014-01-15 14:13:00,N575ND,8345.7,7200.0,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTLE ADVANCED TO RECOVER. ENGINE BEGAN RUNNING VERY ROUGH, ONLY PARTIAL POWER WAS ABLE TO BE ATTAINED.",2014-01-13,"REMOVED #3 AFT CYL ASS & INSTALLED REPAIRED CYL ASSY KIT (CYL, PISTON, RINGS, PISTON PIN & PLUGS). INSTALLED NEW ROCKER SHAFT & A SHORTER #3 INTAKE PUSH ROD (-29). INSPECTED ORIGINAL PUSH ROD & DETERMINED TO BE SERVICEABLE (P/N 15F19957-30).",c_17,pushrod tube
1130202,2014-01-23 16:15:00,2014-01-24 14:59:00,N567ND,6814.5,2310.0,RIGHT SIDE PTT INOP.,2014-01-23,"REPLACED RIGHT PTT, CHECKS GOOD.",c_17,pushrod tube
1130310,2014-01-27 13:54:00,2014-01-28 10:39:00,N519ND,10596.7,7230.0,#3 PUSH ROD SEALS LEAKING.,2014-01-28,"REPLACED SEALS, LEAK CK GOOD.",c_17,pushrod tube
1130518,2014-02-01 14:43:00,2014-02-03 11:56:00,N561ND,6189.299999999999,2300.0,COPILOTS PTT INOP.,2014-02-01,REPLACED COPILOTS PTT SWITCH. OPS CK GOOD.,c_17,pushrod tube
1130708,2014-02-06 06:08:00,2014-02-06 10:13:00,N557ND,9635.8,2300.0,PILOTS PTT INOP.,2014-02-06,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1130942,2014-02-12 16:44:00,2014-02-14 14:51:00,N547ND,9500.9,2300.0,PILOTS PTT INTERMITTENT.,2014-02-13,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1131446,2014-02-27 20:28:00,2014-02-28 13:16:00,N577ND,8489.2,2310.0,RIGHT PTT INOP.,2014-02-27,"REPLACED PTT SWITCH, CHECKS GOOD.",c_17,pushrod tube
1131520,2014-03-03 06:09:00,2014-03-03 11:00:00,N511ND,13227.3,2300.0,COPILOTS PTT SWITCH INOP.,2014-03-03,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1131762,2014-03-10 08:19:00,2014-03-10 11:00:00,N532ND,7787.4,2300.0,PILOTS PTT SWITCH INOP.,2014-03-10,"REPLACED PILOTS SIDE PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1131955,2014-03-13 18:14:00,2014-03-13 13:26:00,N510ND,8238.1,5230.0,BAGGAGE DOOR MISSING PUSH PIN.,2014-03-13,INSTALLED NEW PUSH PIN.,c_17,pushrod tube
1131968,2014-03-14 06:47:00,2014-03-22 13:01:00,N527ND,7808.799999999999,2700.0,CONTROL YOKE TO PUSH ROD TUBE IS LOOSE.,2014-03-21,INSTALLED & TIGHTENED NEW BOLT.,c_17,pushrod tube
1132337,2014-03-26 14:51:00,2014-03-26 13:42:00,N531ND,7427.200000000001,5510.0,EXCEEDED VFE BY 2 KNOTS W/ FLAPS @ 20 DEGREES.,2014-03-26,"INSPECTED FLAPS, GUIDES, PUSH RODS & MOTOR - NO DEFECTS FOUND.",c_17,pushrod tube
1132432,2014-03-29 10:19:00,2014-03-29 12:54:00,N529ND,14795.5,2300.0,PILOTS PTT INOP.,2014-03-29,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132433,2014-03-29 10:19:00,2014-03-29 12:54:00,N512ND,12448.3,2300.0,COPILOTS PTT INOP.,2014-03-29,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132522,2014-04-03 08:10:00,2014-04-07 13:29:00,N572ND,10005.3,2300.0,PILOTS PTT INOP.,2014-04-03,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132678,2014-04-08 10:07:00,2014-04-08 13:14:00,N507ND,8832.2,2300.0,PILOTS PTT INOP.,2014-04-08,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132816,2014-04-12 08:06:00,2014-04-12 10:44:00,N531ND,7568.5,2300.0,PILOTS PUSH TO TALK SWITCH INOP.,2014-04-12,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132895,2014-04-15 06:24:00,2014-04-15 13:24:00,N579ND,6934.0,2300.0,PILOT SIDE PTT DIFFICULT TO PUSH.,2014-04-15,"REPLACED PILOT PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132932,2014-04-15 19:43:00,2014-04-16 13:39:00,N557ND,4134.1,2310.0,PTT SWITCH INOP.,2014-04-16,"REPLACED PTT, TESTS GOOD.",c_17,pushrod tube
1133296,2014-04-28 09:19:00,2014-04-29 12:40:00,N508ND,8780.3,2300.0,RIGHT SIDE PTT DOES NOT WORK.,2014-04-29,"REPLACED RIGHT SIDE PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1133427,2014-05-02 21:55:00,2014-05-02 13:25:00,N508ND,8808.2,2310.0,PILOT PTT NOT WORKING.,2014-05-02,"CLEANED & TESTED PTT, CHECKS GOOD.",c_17,pushrod tube
